month,entity,division,function,opening_fte,target_fte,hires,attrition,ending_fte,average_fte,annual_loaded_cost_per_fte,payroll_cost,recruitment_cost,personnel_cost,revenue,revenue_per_fte
2024-01,DE01,Hardware,Supply Chain & Commercial Ops,9.8071,10.3663,0.357,0.0899,10.0742,9.9407,110672.74,91680.13,2677.59,94357.72,1009542.91,101556.79
2024-01,DE01,Hardware,G&A,9.8071,10.3663,0.357,0.0899,10.0742,9.9407,119002.94,98580.79,2677.59,101258.38,1009542.91,101556.79
2024-01,DE01,Software,R&D,2.6827,2.7283,0.0386,0.0246,2.6967,2.6897,136853.38,30674.35,289.52,30963.87,245493.59,91272.32
2024-01,DE01,Software,Sales,1.6943,1.7231,0.0244,0.0155,1.7032,1.6987,130903.24,18530.96,182.85,18713.81,155048.58,91272.32
2024-01,DE01,Software,Customer Success,1.4119,1.4359,0.0203,0.0129,1.4193,1.4156,109482.71,12915.52,152.38,13067.89,129207.15,91272.32
2024-01,DE01,Software,G&A,1.2707,1.2923,0.0183,0.0116,1.2774,1.2741,119002.94,12634.74,137.14,12771.88,116286.44,91272.32
2024-01,ES01,Events,Project Delivery,16.1195,21.9464,3.2861,0.1478,19.2578,17.6887,72177.87,106394.19,24645.44,131039.63,1178726.72,66637.4
2024-01,ES01,Events,Sales,7.1642,9.754,1.4605,0.0657,8.559,7.8616,88217.4,57794.37,10953.53,68747.9,523878.54,66637.4
2024-01,ES01,Events,Program Management,7.1642,9.754,1.4605,0.0657,8.559,7.8616,81801.59,53591.15,10953.53,64544.68,523878.54,66637.4
2024-01,ES01,Events,G&A,5.3732,7.3155,1.0954,0.0493,6.4193,5.8962,80197.63,39405.25,8215.15,47620.4,392908.91,66637.4
2024-01,ES01,Hardware,Sales,10.6396,11.5736,0.5674,0.0975,11.1094,10.8745,88217.4,79943.29,4255.23,84198.53,1098979.19,101060.27
2024-01,ES01,Hardware,Product Management,7.0931,7.7157,0.3782,0.065,7.4063,7.2497,89821.35,54264.54,2836.82,57101.36,732652.79,101060.27
2024-01,ES01,Hardware,Supply Chain & Commercial Ops,8.8663,9.6447,0.4728,0.0813,9.2578,9.0621,74583.8,56323.68,3546.03,59869.71,915815.99,101060.27
2024-01,ES01,Hardware,G&A,8.8663,9.6447,0.4728,0.0813,9.2578,9.0621,80197.63,60563.1,3546.03,64109.13,915815.99,101060.27
2024-01,ES01,Spare Parts,Service Operations,6.2484,6.6672,0.2618,0.0573,6.4529,6.3507,70573.92,37349.31,1963.73,39313.03,549554.69,86534.91
2024-01,ES01,Spare Parts,Sales,3.5705,3.8098,0.1496,0.0327,3.6874,3.629,88217.4,26678.08,1122.13,27800.21,314031.25,86534.91
2024-01,ES01,Spare Parts,Planning,4.4631,4.7623,0.187,0.0409,4.6092,4.5362,75385.78,28497.04,1402.66,29899.7,392539.07,86534.91
2024-01,ES01,Spare Parts,G&A,3.5705,3.8098,0.1496,0.0327,3.6874,3.629,80197.63,24252.8,1122.13,25374.93,314031.25,86534.91
2024-01,JP01,Hardware,Sales,7.5135,8.0054,0.3084,0.0689,7.7531,7.6333,122366.07,77837.83,2313.18,80151.01,620273.53,81259.15
2024-01,JP01,Hardware,Product Management,5.009,5.3369,0.2056,0.0459,5.1687,5.0889,124590.91,52835.38,1542.12,54377.5,413515.69,81259.15
2024-01,JP01,Hardware,Supply Chain & Commercial Ops,6.2613,6.6712,0.257,0.0574,6.4609,6.3611,103454.95,54840.29,1927.65,56767.94,516894.61,81259.15
2024-01,JP01,Hardware,G&A,6.2613,6.6712,0.257,0.0574,6.4609,6.3611,111241.88,58968.06,1927.65,60895.71,516894.61,81259.15
2024-01,JP01,Software,R&D,2.2386,2.2879,0.0384,0.0205,2.2565,2.2475,127928.16,23960.25,287.83,24248.08,199080.86,88577.45
2024-01,JP01,Software,Sales,1.4139,1.445,0.0242,0.013,1.4251,1.4195,122366.07,14474.84,181.79,14656.63,125735.28,88577.45
2024-01,JP01,Software,Customer Success,1.1782,1.2041,0.0202,0.0108,1.1876,1.1829,102342.53,10088.52,151.49,10240.01,104779.4,88577.45
2024-01,JP01,Software,G&A,1.0604,1.0837,0.0182,0.0097,1.0689,1.0646,111241.88,9869.21,136.34,10005.55,94301.46,88577.45
2024-01,JP01,Spare Parts,Service Operations,8.6476,9.2978,0.4012,0.0793,8.9695,8.8086,97892.85,71858.0,3008.92,74866.93,765659.8,86922.15
2024-01,JP01,Spare Parts,Sales,4.9415,5.313,0.2293,0.0453,5.1254,5.0335,122366.07,51327.15,1719.38,53046.53,437519.89,86922.15
2024-01,JP01,Spare Parts,Planning,6.1769,6.6413,0.2866,0.0566,6.4068,6.2918,104567.37,54826.72,2149.23,56975.96,546899.86,86922.15
2024-01,JP01,Spare Parts,G&A,4.9415,5.313,0.2293,0.0453,5.1254,5.0335,111241.88,46661.04,1719.38,48380.43,437519.89,86922.15
2024-01,US01,Events,Project Delivery,7.7253,11.7427,2.2485,0.0708,9.903,8.8141,137370.79,100900.27,16864.08,117764.35,1597573.89,181251.57
2024-01,US01,Events,Sales,3.4334,5.219,0.9994,0.0315,4.4013,3.9174,167897.63,54810.02,7495.15,62305.17,710032.84,181251.57
2024-01,US01,Events,Program Management,3.4334,5.219,0.9994,0.0315,4.4013,3.9174,155686.89,50823.84,7495.15,58318.98,710032.84,181251.57
2024-01,US01,Events,G&A,2.5751,3.9142,0.7495,0.0236,3.301,2.938,152634.21,37370.47,5621.36,42991.83,532524.63,181251.57
2024-01,US01,Hardware,Sales,13.4255,14.1089,0.4435,0.1231,13.746,13.5858,167897.63,190084.95,3326.51,193411.46,1405699.71,103468.49
2024-01,US01,Hardware,Product Management,8.9504,9.4059,0.2957,0.082,9.164,9.0572,170950.31,129027.36,2217.67,131245.04,937133.14,103468.49
2024-01,US01,Hardware,Supply Chain & Commercial Ops,11.188,11.7574,0.3696,0.1026,11.455,11.3215,141949.81,133923.49,2772.09,136695.58,1171416.43,103468.49
2024-01,US01,Hardware,G&A,11.188,11.7574,0.3696,0.1026,11.455,11.3215,152634.21,144003.75,2772.09,146775.85,1171416.43,103468.49
2024-01,US01,Software,R&D,3.3558,3.445,0.066,0.0308,3.391,3.3734,175529.34,49344.4,494.76,49839.16,308411.71,91424.26
2024-01,US01,Software,Sales,2.1195,2.1758,0.0417,0.0194,2.1417,2.1306,167897.63,29809.89,312.48,30122.37,194786.34,91424.26
2024-01,US01,Software,Customer Success,1.7662,1.8132,0.0347,0.0162,1.7847,1.7755,140423.47,20776.59,260.4,21036.99,162321.95,91424.26
2024-01,US01,Software,G&A,1.5896,1.6318,0.0312,0.0146,1.6063,1.5979,152634.21,20324.92,234.36,20559.28,146089.76,91424.26
2024-02,DE01,Hardware,Sales,12.0891,11.6309,0.0,0.1108,11.9783,12.0337,131247.29,131615.54,0.0,131615.54,1308102.84,108703.58
2024-02,DE01,Hardware,Product Management,8.0594,7.7539,0.0,0.0739,7.9855,8.0224,133633.61,89339.03,0.0,89339.03,872068.56,108703.58
2024-02,DE01,Hardware,Supply Chain & Commercial Ops,10.0742,9.6924,0.0,0.0923,9.9819,10.0281,110963.62,92729.13,0.0,92729.13,1090085.7,108703.58
2024-02,DE01,Hardware,G&A,10.0742,9.6924,0.0,0.0923,9.9819,10.0281,119315.72,99708.74,0.0,99708.74,1090085.7,108703.58
2024-02,DE01,Software,R&D,2.6967,2.7488,0.0423,0.0247,2.7142,2.7055,137213.08,30935.31,316.89,31252.2,249989.16,92401.9
2024-02,DE01,Software,Sales,1.7032,1.7361,0.0267,0.0156,1.7142,1.7087,131247.29,18688.61,200.14,18888.75,157887.89,92401.9
2024-02,DE01,Software,Customer Success,1.4193,1.4467,0.0222,0.013,1.4285,1.4239,109770.46,13025.4,166.78,13192.18,131573.24,92401.9
2024-02,DE01,Software,G&A,1.2774,1.3021,0.02,0.0117,1.2857,1.2815,119315.72,12742.23,150.11,12892.34,118415.92,92401.9
2024-02,ES01,Events,Project Delivery,19.2578,18.5965,0.0,0.1765,19.0813,19.1695,72367.58,115604.49,0.0,115604.49,768395.4,40084.17
2024-02,ES01,Events,Sales,8.559,8.2651,0.0,0.0785,8.4806,8.5198,88449.26,62797.5,0.0,62797.5,341509.07,40084.17
2024-02,ES01,Events,Program Management,8.559,8.2651,0.0,0.0785,8.4806,8.5198,82016.59,58230.41,0.0,58230.41,341509.07,40084.17
2024-02,ES01,Events,G&A,6.4193,6.1988,0.0,0.0588,6.3604,6.3898,80408.42,42816.48,0.0,42816.48,256131.8,40084.17
2024-02,ES01,Hardware,Sales,11.1094,10.8103,0.0,0.1018,11.0076,11.0585,88449.26,81509.63,0.0,81509.63,1203106.29,108794.78
2024-02,ES01,Hardware,Product Management,7.4063,7.2069,0.0,0.0679,7.3384,7.3723,90057.43,55327.75,0.0,55327.75,802070.86,108794.78
2024-02,ES01,Hardware,Supply Chain & Commercial Ops,9.2578,9.0086,0.0,0.0849,9.173,9.2154,74779.83,57427.24,0.0,57427.24,1002588.57,108794.78
2024-02,ES01,Hardware,G&A,9.2578,9.0086,0.0,0.0849,9.173,9.2154,80408.42,61749.72,0.0,61749.72,1002588.57,108794.78
2024-02,ES01,Spare Parts,Service Operations,6.4529,6.3064,0.0,0.0592,6.3938,6.4234,70759.41,37876.16,0.0,37876.16,585671.87,91178.27
2024-02,ES01,Spare Parts,Sales,3.6874,3.6037,0.0,0.0338,3.6536,3.6705,88449.26,27054.4,0.0,27054.4,334669.64,91178.27
2024-02,ES01,Spare Parts,Planning,4.6092,4.5046,0.0,0.0423,4.567,4.5881,75583.92,28899.02,0.0,28899.02,418337.05,91178.27
2024-02,ES01,Spare Parts,G&A,3.6874,3.6037,0.0,0.0338,3.6536,3.6705,80408.42,24594.91,0.0,24594.91,334669.64,91178.27
2024-02,JP01,Hardware,Sales,7.7531,7.1628,0.0,0.0711,7.682,7.7175,122687.69,78903.69,0.0,78903.69,717886.98,93020.47
2024-02,JP01,Hardware,Product Management,5.1687,4.7752,0.0,0.0474,5.1213,5.145,124918.37,53558.87,0.0,53558.87,478591.32,93020.47
2024-02,JP01,Hardware,Supply Chain & Commercial Ops,6.4609,5.969,0.0,0.0592,6.4017,6.4313,103726.86,55591.23,0.0,55591.23,598239.15,93020.47
2024-02,JP01,Hardware,G&A,6.4609,5.969,0.0,0.0592,6.4017,6.4313,111534.26,59775.52,0.0,59775.52,598239.15,93020.47
2024-02,JP01,Software,R&D,2.2565,2.277,0.0227,0.0207,2.2584,2.2575,128264.4,24129.25,170.0,24299.25,202361.87,89641.64
2024-02,JP01,Software,Sales,1.4251,1.4381,0.0143,0.0131,1.4264,1.4258,122687.69,14576.94,107.37,14684.3,127807.5,89641.64
2024-02,JP01,Software,Customer Success,1.1876,1.1984,0.0119,0.0109,1.1887,1.1881,102611.52,10159.68,89.47,10249.16,106506.25,89641.64
2024-02,JP01,Software,G&A,1.0689,1.0786,0.0107,0.0098,1.0698,1.0693,111534.26,9938.82,80.53,10019.35,95855.62,89641.64
2024-02,JP01,Spare Parts,Service Operations,8.9695,8.7709,0.0,0.0822,8.8873,8.9284,98150.15,73027.14,0.0,73027.14,809844.29,90704.1
2024-02,JP01,Spare Parts,Sales,5.1254,5.0119,0.0,0.047,5.0785,5.102,122687.69,52162.25,0.0,52162.25,462768.17,90704.1
2024-02,JP01,Spare Parts,Planning,6.4068,6.2649,0.0,0.0587,6.3481,6.3774,104842.21,55718.76,0.0,55718.76,578460.21,90704.1
2024-02,JP01,Spare Parts,G&A,5.1254,5.0119,0.0,0.047,5.0785,5.102,111534.26,47420.22,0.0,47420.22,462768.17,90704.1
2024-02,US01,Events,Project Delivery,9.903,15.98,3.3923,0.0908,13.2045,11.5538,137731.84,132609.96,25442.27,158052.23,474563.28,41074.39
2024-02,US01,Events,Sales,4.4013,7.1022,1.5077,0.0403,5.8687,5.135,168338.92,72035.04,11307.68,83342.72,210917.01,41074.39
2024-02,US01,Events,Program Management,4.4013,7.1022,1.5077,0.0403,5.8687,5.135,156096.09,66796.13,11307.68,78103.81,210917.01,41074.39
2024-02,US01,Events,G&A,3.301,5.3267,1.1308,0.0303,4.4015,3.8513,153035.38,49114.8,8480.76,57595.56,158187.76,41074.39
2024-02,US01,Hardware,Sales,13.746,13.3319,0.0,0.126,13.62,13.683,168338.92,191948.54,0.0,191948.54,1470107.98,107440.42
2024-02,US01,Hardware,Product Management,9.164,8.8879,0.0,0.084,9.08,9.122,171399.63,130292.34,0.0,130292.34,980071.99,107440.42
2024-02,US01,Hardware,Supply Chain & Commercial Ops,11.455,11.1099,0.0,0.105,11.35,11.4025,142322.9,135236.47,0.0,135236.47,1225089.99,107440.42
2024-02,US01,Hardware,G&A,11.455,11.1099,0.0,0.105,11.35,11.4025,153035.38,145415.56,0.0,145415.56,1225089.99,107440.42
2024-02,US01,Software,R&D,3.391,3.4851,0.0688,0.0311,3.4288,3.4099,175990.69,50009.16,516.34,50525.51,305893.1,89707.46
2024-02,US01,Software,Sales,2.1417,2.2011,0.0435,0.0196,2.1655,2.1536,168338.92,30211.48,326.11,30537.6,193195.64,89707.46
2024-02,US01,Software,Customer Success,1.7847,1.8343,0.0362,0.0164,1.8046,1.7947,140792.55,21056.49,271.76,21328.25,160996.37,89707.46
2024-02,US01,Software,G&A,1.6063,1.6508,0.0326,0.0147,1.6242,1.6152,153035.38,20598.74,244.58,20843.32,144896.73,89707.46
2024-03,DE01,Hardware,Sales,11.9783,10.9564,0.0,0.1098,11.8685,11.9234,131592.26,130751.82,0.0,130751.82,1411642.43,118393.0
2024-03,DE01,Hardware,Product Management,7.9855,7.3043,0.0,0.0732,7.9123,7.9489,133984.84,88752.75,0.0,88752.75,941094.95,118393.0
2024-03,DE01,Hardware,Supply Chain & Commercial Ops,9.9819,9.1303,0.0,0.0915,9.8904,9.9361,111255.27,92120.6,0.0,92120.6,1176368.69,118393.0
2024-03,DE01,Hardware,G&A,9.9819,9.1303,0.0,0.0915,9.8904,9.9361,119629.32,99054.41,0.0,99054.41,1176368.69,118393.0
2024-03,DE01,Software,R&D,2.7142,2.7963,0.0588,0.0249,2.7482,2.7312,137573.72,31311.74,441.25,31752.99,248295.53,90910.88
2024-03,DE01,Software,Sales,1.7142,1.7661,0.0372,0.0157,1.7357,1.725,131592.26,18916.02,278.68,19194.7,156818.23,90910.88
2024-03,DE01,Software,Customer Success,1.4285,1.4717,0.031,0.0131,1.4464,1.4375,110058.98,13183.89,232.24,13416.13,130681.86,90910.88
2024-03,DE01,Software,G&A,1.2857,1.3246,0.0279,0.0118,1.3018,1.2937,119629.32,12897.29,209.01,13106.3,117613.67,90910.88
2024-03,ES01,Events,Project Delivery,19.0813,14.1933,0.0,0.1749,18.9064,18.9938,72557.79,114845.84,0.0,114845.84,1328630.46,69950.64
2024-03,ES01,Events,Sales,8.4806,6.3081,0.0,0.0777,8.4028,8.4417,88681.74,62385.4,0.0,62385.4,590502.43,69950.64
2024-03,ES01,Events,Program Management,8.4806,6.3081,0.0,0.0777,8.4028,8.4417,82232.16,57848.28,0.0,57848.28,590502.43,69950.64
2024-03,ES01,Events,G&A,6.3604,4.7311,0.0,0.0583,6.3021,6.3313,80619.76,42535.5,0.0,42535.5,442876.82,69950.64
2024-03,ES01,Hardware,Sales,11.0076,10.1883,0.0,0.1009,10.9067,10.9571,88681.74,80974.73,0.0,80974.73,1279566.74,116779.44
2024-03,ES01,Hardware,Product Management,7.3384,6.7922,0.0,0.0673,7.2711,7.3047,90294.13,54964.66,0.0,54964.66,853044.49,116779.44
2024-03,ES01,Hardware,Supply Chain & Commercial Ops,9.173,8.4902,0.0,0.0841,9.0889,9.1309,74976.38,57050.38,0.0,57050.38,1066305.62,116779.44
2024-03,ES01,Hardware,G&A,9.173,8.4902,0.0,0.0841,9.0889,9.1309,80619.76,61344.49,0.0,61344.49,1066305.62,116779.44
2024-03,ES01,Spare Parts,Service Operations,6.3938,5.9369,0.0,0.0586,6.3352,6.3645,70945.39,37627.6,0.0,37627.6,630520.34,99068.48
2024-03,ES01,Spare Parts,Sales,3.6536,3.3925,0.0,0.0335,3.6201,3.6369,88681.74,26876.86,0.0,26876.86,360297.34,99068.48
2024-03,ES01,Spare Parts,Planning,4.567,4.2406,0.0,0.0419,4.5251,4.5461,75782.58,28709.37,0.0,28709.37,450371.67,99068.48
2024-03,ES01,Spare Parts,G&A,3.6536,3.3925,0.0,0.0335,3.6201,3.6369,80619.76,24433.51,0.0,24433.51,360297.34,99068.48
2024-03,JP01,Hardware,Sales,7.682,6.3436,0.0,0.0704,7.6116,7.6468,123010.15,78385.89,0.0,78385.89,866062.29,113258.54
2024-03,JP01,Hardware,Product Management,5.1213,4.2291,0.0,0.0469,5.0744,5.0978,125246.7,53207.39,0.0,53207.39,577374.86,113258.54
2024-03,JP01,Hardware,Supply Chain & Commercial Ops,6.4017,5.2864,0.0,0.0587,6.343,6.3723,103999.49,55226.42,0.0,55226.42,721718.57,113258.54
2024-03,JP01,Hardware,G&A,6.4017,5.2864,0.0,0.0587,6.343,6.3723,111827.41,59383.25,0.0,59383.25,721718.57,113258.54
2024-03,JP01,Software,R&D,2.2584,2.2901,0.0288,0.0207,2.2665,2.2625,128601.52,24246.59,215.88,24462.47,209701.92,92686.52
2024-03,JP01,Software,Sales,1.4264,1.4464,0.0182,0.0131,1.4315,1.4289,123010.15,14647.83,136.35,14784.17,132443.32,92686.52
2024-03,JP01,Software,Customer Success,1.1887,1.2053,0.0151,0.0109,1.1929,1.1908,102881.22,10209.09,113.62,10322.71,110369.43,92686.52
2024-03,JP01,Software,G&A,1.0698,1.0848,0.0136,0.0098,1.0736,1.0717,111827.41,9987.15,102.26,10089.41,99332.49,92686.52
2024-03,JP01,Spare Parts,Service Operations,8.8873,8.2714,0.0,0.0815,8.8058,8.8466,98408.12,72547.91,0.0,72547.91,880699.58,99552.6
2024-03,JP01,Spare Parts,Sales,5.0785,4.7265,0.0,0.0466,5.0319,5.0552,123010.15,51819.93,0.0,51819.93,503256.9,99552.6
2024-03,JP01,Spare Parts,Planning,6.3481,5.9082,0.0,0.0582,6.2899,6.319,105117.77,55353.11,0.0,55353.11,629071.13,99552.6
2024-03,JP01,Spare Parts,G&A,5.0785,4.7265,0.0,0.0466,5.0319,5.0552,111827.41,47109.03,0.0,47109.03,503256.9,99552.6
2024-03,US01,Events,Project Delivery,13.2045,14.9561,1.0299,0.121,14.1134,13.659,138093.85,157184.94,7724.58,164909.52,1314847.84,96262.62
2024-03,US01,Events,Sales,5.8687,6.6472,0.4578,0.0538,6.2726,6.0707,168781.37,85384.41,3433.15,88817.56,584376.82,96262.62
2024-03,US01,Events,Program Management,5.8687,6.6472,0.4578,0.0538,6.2726,6.0707,156506.36,79174.63,3433.15,82607.78,584376.82,96262.62
2024-03,US01,Events,G&A,4.4015,4.9854,0.3433,0.0403,4.7045,4.553,153437.61,58216.64,2574.86,60791.5,438282.61,96262.62
2024-03,US01,Hardware,Sales,13.62,12.5506,0.0,0.1249,13.4952,13.5576,168781.37,190688.9,0.0,190688.9,1588309.27,117152.87
2024-03,US01,Hardware,Product Management,9.08,8.3671,0.0,0.0832,8.9968,9.0384,171850.12,129437.31,0.0,129437.31,1058872.85,117152.87
2024-03,US01,Hardware,Supply Chain & Commercial Ops,11.35,10.4588,0.0,0.104,11.246,11.298,142696.98,134348.99,0.0,134348.99,1323591.06,117152.87
2024-03,US01,Hardware,G&A,11.35,10.4588,0.0,0.104,11.246,11.298,153437.61,144461.28,0.0,144461.28,1323591.06,117152.87
2024-03,US01,Software,R&D,3.4288,3.4897,0.0508,0.0314,3.4482,3.4385,176453.25,50560.72,381.08,50941.8,312962.29,91017.97
2024-03,US01,Software,Sales,2.1655,2.204,0.0321,0.0199,2.1778,2.1717,168781.37,30544.69,240.68,30785.37,197660.4,91017.97
2024-03,US01,Software,Customer Success,1.8046,1.8367,0.0267,0.0165,1.8148,1.8097,141162.6,21288.73,200.57,21489.29,164717.0,91017.97
2024-03,US01,Software,G&A,1.6242,1.653,0.0241,0.0149,1.6333,1.6287,153437.61,20825.93,180.51,21006.44,148245.3,91017.97
2024-04,DE01,Hardware,Sales,11.8685,10.4105,0.0,0.1088,11.7597,11.8141,131938.12,129893.77,0.0,129893.77,1403794.85,118824.06
2024-04,DE01,Hardware,Product Management,7.9123,6.9403,0.0,0.0725,7.8398,7.876,134337.0,88170.32,0.0,88170.32,935863.24,118824.06
2024-04,DE01,Hardware,Supply Chain & Commercial Ops,9.8904,8.6754,0.0,0.0907,9.7997,9.8451,111547.69,91516.07,0.0,91516.07,1169829.04,118824.06
2024-04,DE01,Hardware,G&A,9.8904,8.6754,0.0,0.0907,9.7997,9.8451,119943.75,98404.37,0.0,98404.37,1169829.04,118824.06
2024-04,DE01,Software,R&D,2.7482,2.8138,0.0499,0.0252,2.7729,2.7606,137935.31,31731.45,374.6,32106.05,238293.01,86320.82
2024-04,DE01,Software,Sales,1.7357,1.7771,0.0315,0.0159,1.7513,1.7435,131938.12,19169.57,236.59,19406.16,150500.85,86320.82
2024-04,DE01,Software,Customer Success,1.4464,1.4809,0.0263,0.0133,1.4594,1.4529,110348.25,13360.61,197.16,13557.77,125417.37,86320.82
2024-04,DE01,Software,G&A,1.3018,1.3328,0.0237,0.0119,1.3135,1.3076,119943.75,13070.16,177.44,13247.6,112875.63,86320.82
2024-04,ES01,Events,Project Delivery,18.9064,14.4579,0.0,0.1733,18.7331,18.8197,72748.49,114092.18,0.0,114092.18,1052793.45,55940.98
2024-04,ES01,Events,Sales,8.4028,6.4258,0.0,0.077,8.3258,8.3643,88914.82,61976.0,0.0,61976.0,467908.2,55940.98
2024-04,ES01,Events,Program Management,8.4028,6.4258,0.0,0.077,8.3258,8.3643,82448.29,57468.65,0.0,57468.65,467908.2,55940.98
2024-04,ES01,Events,G&A,6.3021,4.8193,0.0,0.0578,6.2444,6.2732,80831.66,42256.36,0.0,42256.36,350931.15,55940.98
2024-04,ES01,Hardware,Sales,10.9067,9.4848,0.0,0.1,10.8067,10.8567,88914.82,80443.34,0.0,80443.34,1268948.41,116881.78
2024-04,ES01,Hardware,Product Management,7.2711,6.3232,0.0,0.0667,7.2045,7.2378,90531.46,54603.96,0.0,54603.96,845965.61,116881.78
2024-04,ES01,Hardware,Supply Chain & Commercial Ops,9.0889,7.904,0.0,0.0833,9.0056,9.0472,75173.44,56675.99,0.0,56675.99,1057457.01,116881.78
2024-04,ES01,Hardware,G&A,9.0889,7.904,0.0,0.0833,9.0056,9.0472,80831.66,60941.92,0.0,60941.92,1057457.01,116881.78
2024-04,ES01,Spare Parts,Service Operations,6.3352,5.6112,0.0,0.0581,6.2771,6.3061,71131.86,37380.67,0.0,37380.67,643809.09,102092.27
2024-04,ES01,Spare Parts,Sales,3.6201,3.2064,0.0,0.0332,3.5869,3.6035,88914.82,26700.48,0.0,26700.48,367890.91,102092.27
2024-04,ES01,Spare Parts,Planning,4.5251,4.008,0.0,0.0415,4.4837,4.5044,75981.76,28520.97,0.0,28520.97,459863.63,102092.27
2024-04,ES01,Spare Parts,G&A,3.6201,3.2064,0.0,0.0332,3.5869,3.6035,80831.66,24273.17,0.0,24273.17,367890.91,102092.27
2024-04,JP01,Hardware,Sales,7.6116,5.8372,0.0,0.0698,7.5418,7.5767,123333.46,77871.49,0.0,77871.49,938651.89,123887.01
2024-04,JP01,Hardware,Product Management,5.0744,3.8914,0.0,0.0465,5.0279,5.0511,125575.89,52858.22,0.0,52858.22,625767.92,123887.01
2024-04,JP01,Hardware,Supply Chain & Commercial Ops,6.343,4.8643,0.0,0.0581,6.2848,6.3139,104272.84,54864.0,0.0,54864.0,782209.91,123887.01
2024-04,JP01,Hardware,G&A,6.343,4.8643,0.0,0.0581,6.2848,6.3139,112121.33,58993.55,0.0,58993.55,782209.91,123887.01
2024-04,JP01,Software,R&D,2.2665,2.312,0.0365,0.0208,2.2822,2.2744,128939.53,24437.95,273.39,24711.34,201945.33,88791.99
2024-04,JP01,Software,Sales,1.4315,1.4602,0.023,0.0131,1.4414,1.4364,123333.46,14763.43,172.67,14936.1,127544.42,88791.99
2024-04,JP01,Software,Customer Success,1.1929,1.2169,0.0192,0.0109,1.2012,1.197,103151.62,10289.67,143.89,10433.55,106287.02,88791.99
2024-04,JP01,Software,G&A,1.0736,1.0952,0.0173,0.0098,1.081,1.0773,112121.33,10065.98,129.5,10195.48,95658.31,88791.99
2024-04,JP01,Spare Parts,Service Operations,8.8058,7.8054,0.0,0.0807,8.7251,8.7655,98666.77,72071.82,0.0,72071.82,898154.63,102464.94
2024-04,JP01,Spare Parts,Sales,5.0319,4.4602,0.0,0.0461,4.9858,5.0088,123333.46,51479.87,0.0,51479.87,513231.22,102464.94
2024-04,JP01,Spare Parts,Planning,6.2899,5.5753,0.0,0.0577,6.2322,6.2611,105394.05,54989.86,0.0,54989.86,641539.02,102464.94
2024-04,JP01,Spare Parts,G&A,5.0319,4.4602,0.0,0.0461,4.9858,5.0088,112121.33,46799.88,0.0,46799.88,513231.22,102464.94
2024-04,US01,Events,Project Delivery,14.1134,14.9489,0.5307,0.1294,14.5147,14.3141,138456.81,165156.61,3979.96,169136.58,1007896.92,70413.06
2024-04,US01,Events,Sales,6.2726,6.6439,0.2358,0.0575,6.451,6.3618,169224.99,89714.7,1768.87,91483.58,447954.19,70413.06
2024-04,US01,Events,Program Management,6.2726,6.6439,0.2358,0.0575,6.451,6.3618,156917.71,83190.0,1768.87,84958.87,447954.19,70413.06
2024-04,US01,Events,G&A,4.7045,4.983,0.1769,0.0431,4.8382,4.7714,153840.9,61169.12,1326.65,62495.77,335965.64,70413.06
2024-04,US01,Hardware,Sales,13.4952,11.8218,0.0,0.1237,13.3714,13.4333,169224.99,189437.51,0.0,189437.51,1635663.0,121761.81
2024-04,US01,Hardware,Product Management,8.9968,7.8812,0.0,0.0825,8.9143,8.9555,172301.8,128587.89,0.0,128587.89,1090442.0,121761.81
2024-04,US01,Hardware,Supply Chain & Commercial Ops,11.246,9.8515,0.0,0.1031,11.1429,11.1944,143072.03,133467.34,0.0,133467.34,1363052.5,121761.81
2024-04,US01,Hardware,G&A,11.246,9.8515,0.0,0.1031,11.1429,11.1944,153840.9,143513.27,0.0,143513.27,1363052.5,121761.81
2024-04,US01,Software,R&D,3.4482,3.508,0.0503,0.0316,3.4668,3.4575,176917.03,50974.05,377.04,51351.09,303432.51,87760.95
2024-04,US01,Software,Sales,2.1778,2.2155,0.0318,0.02,2.1896,2.1837,169224.99,30794.39,238.13,31032.52,191641.58,87760.95
