month,entity,division,customer,customer_name,customer_segment,risk_score,payment_terms_days,current,overdue_1_30,overdue_31_60,overdue_61_90,overdue_90_plus,total_ar,overdue_ar,overdue_pct,weighted_age_days
2023-11,ES01,Spare Parts,C032,Atlas ES01,Core,2.0051500000000004,45,459520.89,0.0,0.0,0.0,0.0,459520.89,0.0,0.0,0.0
2023-11,JP01,Hardware,C060,Keystone JP01,Growth,2.7943000000000002,45,1143318.34,0.0,0.0,0.0,0.0,1143318.34,0.0,0.0,14.58338716056982
2023-11,JP01,Hardware,C061,Axiom JP01,Core,1.97168,45,997043.6400000001,0.0,0.0,0.0,0.0,997043.6400000001,0.0,0.0,9.506541759796995
2023-11,JP01,Hardware,C062,Northstar JP01,Growth,2.8876500000000003,45,1201167.54,0.0,0.0,0.0,0.0,1201167.54,0.0,0.0,15.020796016515732
2023-11,JP01,Hardware,C063,Kestrel JP01,Growth,2.933765,45,856698.55,0.0,0.0,0.0,0.0,856698.55,0.0,0.0,14.482935100100262
2023-11,JP01,Hardware,C064,Helix JP01,Growth,3.0409900000000003,45,570036.8,0.0,0.0,0.0,0.0,570036.8,0.0,0.0,14.24644075610557
2023-11,JP01,Hardware,C065,Vector JP01,Growth,3.1325000000000003,45,448029.44,0.0,0.0,0.0,0.0,448029.44,0.0,0.0,11.69488817520563
2023-11,JP01,Hardware,C066,Redwood JP01,Growth,3.086145,45,916813.02,0.0,0.0,0.0,0.0,916813.02,0.0,0.0,14.911152767005861
2023-11,JP01,Software,C053,Atlas JP01,Core,2.188565,30,46865.17,0.0,0.0,0.0,0.0,46865.17,0.0,0.0,0.0
2023-11,JP01,Software,C054,Nimbus JP01,Core,2.16125,30,72982.97,0.0,0.0,0.0,0.0,72982.97,0.0,0.0,0.0
2023-11,JP01,Software,C055,Summit JP01,Strategic,1.29925,30,4597.300000000054,0.0,0.0,0.0,0.0,4597.300000000054,0.0,0.0,0.0
2023-11,JP01,Software,C056,Cobalt JP01,Core,2.1768300000000003,30,103593.66,0.0,0.0,0.0,0.0,103593.66,0.0,0.0,0.0
2023-11,JP01,Software,C057,Vertex JP01,Core,2.26337,30,76021.26,0.0,0.0,0.0,0.0,76021.26,0.0,0.0,0.0
2023-11,JP01,Software,C058,Nova JP01,Core,2.3047950000000004,30,75719.7,0.0,0.0,0.0,0.0,75719.7,0.0,0.0,0.0
2023-11,JP01,Software,C059,Meridian JP01,Growth,3.295,30,46554.5,0.0,0.0,0.0,0.0,46554.5,0.0,0.0,0.0
2023-11,JP01,Spare Parts,C067,Orion JP01,Core,2.41448,45,530215.91,0.0,0.0,0.0,0.0,530215.91,0.0,0.0,14.400605028996582
2023-11,JP01,Spare Parts,C068,Atlas JP01,Core,2.34401,45,812104.52,0.0,0.0,0.0,0.0,812104.52,0.0,0.0,14.656295226629203
2023-11,JP01,Spare Parts,C069,Nimbus JP01,Growth,3.28588,45,531179.45,0.0,0.0,0.0,0.0,531179.45,0.0,0.0,14.51441975023695
2023-11,JP01,Spare Parts,C070,Summit JP01,Core,1.9708350000000001,45,699891.1300000001,0.0,0.0,0.0,0.0,699891.1300000001,0.0,0.0,9.571363906269257
2023-11,JP01,Spare Parts,C071,Cobalt JP01,Growth,2.876375,45,588301.63,0.0,0.0,0.0,0.0,588301.63,0.0,0.0,14.540709329668184
2023-11,JP01,Spare Parts,C073,Nova JP01,Core,2.219815,45,838462.96,0.0,0.0,0.0,0.0,838462.96,0.0,0.0,14.656044197825986
2023-11,JP01,Spare Parts,C072,Vertex JP01,Strategic,1.1821099999999998,45,565629.48,0.0,0.0,0.0,0.0,565629.48,0.0,0.0,0.0
2023-11,US01,Events,C048,Northstar US01,Growth,3.1211550000000003,30,367380.14,0.0,0.0,0.0,0.0,367380.14,0.0,0.0,18.070742746191996
2023-11,US01,Events,C052,Redwood US01,Growth,2.88081,30,431702.89,0.0,0.0,0.0,0.0,431702.89,0.0,0.0,18.347470641208815
2023-11,US01,Events,C049,Kestrel US01,Strategic,1.447995,30,378541.46,0.0,0.0,0.0,0.0,378541.46,0.0,0.0,0.0
2023-11,US01,Events,C050,Helix US01,Growth,2.8449999999999998,30,515192.73,0.0,0.0,0.0,0.0,515192.73,0.0,0.0,0.0
2023-11,US01,Events,C051,Vector US01,Growth,2.8275900000000003,30,353733.86,0.0,0.0,0.0,0.0,353733.86,0.0,0.0,0.0
2023-11,US01,Hardware,C041,Summit US01,Growth,2.82761,45,1249319.77,0.0,0.0,0.0,0.0,1249319.77,0.0,0.0,14.679312326899302
2023-11,US01,Hardware,C042,Cobalt US01,Growth,2.902705,45,740107.16,0.0,0.0,0.0,0.0,740107.16,0.0,0.0,15.526110029796227
2023-11,US01,Hardware,C043,Vertex US01,Core,2.0013,45,1239290.61,0.0,0.0,0.0,0.0,1239290.61,0.0,0.0,14.224707149197235
2023-11,US01,Hardware,C044,Nova US01,Core,2.11017,45,1587134.8,0.0,0.0,0.0,0.0,1587134.8,0.0,0.0,14.431621435053911
2023-11,US01,Hardware,C045,Meridian US01,Strategic,1.0499999999999998,45,1429252.419999999,0.0,0.0,0.0,0.0,1429252.419999999,0.0,0.0,7.539896626517504
2023-11,US01,Hardware,C046,Orion US01,Core,2.182275,45,2142181.22,0.0,0.0,0.0,0.0,2142181.22,0.0,0.0,14.55720917019336
2023-11,US01,Hardware,C047,Atlas US01,Core,2.2454699999999996,45,2263042.55,0.0,0.0,0.0,0.0,2263042.55,0.0,0.0,14.541282973225583
2023-11,US01,Software,C034,Kestrel US01,Growth,2.9399699999999998,30,79716.51,0.0,0.0,0.0,0.0,79716.51,0.0,0.0,0.0
2023-11,US01,Software,C035,Helix US01,Core,2.18574,30,81584.54,0.0,0.0,0.0,0.0,81584.54,0.0,0.0,0.0
2023-11,US01,Software,C036,Vector US01,Growth,3.016975,30,67954.82,0.0,0.0,0.0,0.0,67954.82,0.0,0.0,0.0
2023-11,US01,Software,C037,Redwood US01,Core,2.305165,30,105057.56,0.0,0.0,0.0,0.0,105057.56,0.0,0.0,0.0
2023-11,US01,Software,C038,Pioneer US01,Strategic,1.2493699999999999,30,101254.67999999993,0.0,0.0,0.0,0.0,101254.67999999993,0.0,0.0,0.0
2023-11,US01,Software,C039,Keystone US01,Strategic,1.335245,30,165282.35,0.0,0.0,0.0,0.0,165282.35,0.0,0.0,0.0
2023-11,US01,Software,C040,Axiom US01,Growth,2.8075,30,58401.83,0.0,0.0,0.0,0.0,58401.83,0.0,0.0,0.0
2023-12,DE01,Hardware,C010,Keystone DE01,Growth,3.8942900000000003,45,776262.48,326502.44,0.0,0.0,0.0,1102764.92,326502.43999999994,0.2960761936460583,28.30403283049664
2023-12,DE01,Hardware,C008,Redwood DE01,Core,2.225305,45,1131743.95,0.0,0.0,0.0,0.0,1131743.95,0.0,0.0,14.756420566683833
2023-12,DE01,Hardware,C009,Pioneer DE01,Strategic,1.306745,45,1767274.29,0.0,0.0,0.0,0.0,1767274.29,0.0,0.0,14.619552520056182
2023-12,DE01,Hardware,C011,Axiom DE01,Strategic,1.0,45,2049775.3099999984,0.0,0.0,0.0,0.0,2049775.3099999984,0.0,0.0,7.322886526523713
2023-12,DE01,Hardware,C012,Northstar DE01,Growth,2.752895,45,894152.42,0.0,0.0,0.0,0.0,894152.42,0.0,0.0,14.972445972913656
2023-12,DE01,Hardware,C013,Kestrel DE01,Core,1.8694799999999998,45,1610188.5699999998,0.0,0.0,0.0,0.0,1610188.5699999998,0.0,0.0,14.017227063038957
2023-12,DE01,Hardware,C014,Helix DE01,Core,2.0470550000000003,45,1308441.99,0.0,0.0,0.0,0.0,1308441.99,0.0,0.0,14.972446122735636
2023-12,DE01,Software,C001,Meridian DE01,Growth,3.922925,30,110589.75,0.0,0.0,0.0,0.0,110589.75,0.0,0.0,14.845606396614516
2023-12,DE01,Software,C002,Orion DE01,Core,1.8911449999999999,30,76989.21,0.0,0.0,0.0,0.0,76989.21,0.0,0.0,0.0
2023-12,DE01,Software,C003,Atlas DE01,Growth,2.7558400000000005,30,44828.14,0.0,0.0,0.0,0.0,44828.14,0.0,0.0,0.0
2023-12,DE01,Software,C004,Nimbus DE01,Strategic,1.0,30,64578.090000000055,0.0,0.0,0.0,0.0,64578.090000000055,0.0,0.0,0.0
2023-12,DE01,Software,C005,Summit DE01,Core,2.047655,30,82052.33,0.0,0.0,0.0,0.0,82052.33,0.0,0.0,0.0
2023-12,DE01,Software,C006,Cobalt DE01,Core,2.081205,30,83767.35,0.0,0.0,0.0,0.0,83767.35,0.0,0.0,0.0
2023-12,DE01,Software,C007,Vertex DE01,Core,2.185245,30,68125.74,0.0,0.0,0.0,0.0,68125.74,0.0,0.0,0.0
2023-12,ES01,Events,C023,Redwood ES01,Growth,2.795945,30,774759.2200000001,0.0,0.0,0.0,0.0,774759.2200000001,0.0,0.0,14.317353719262611
2023-12,ES01,Events,C022,Vector ES01,Strategic,1.0,30,989303.96,0.0,0.0,0.0,0.0,989303.96,0.0,0.0,0.0
2023-12,ES01,Events,C024,Pioneer ES01,Strategic,1.02279,30,744008.87,0.0,0.0,0.0,0.0,744008.87,0.0,0.0,0.0
2023-12,ES01,Events,C025,Keystone ES01,Core,2.0810400000000002,30,425477.87,0.0,0.0,0.0,0.0,425477.87,0.0,0.0,0.0
2023-12,ES01,Events,C026,Axiom ES01,Core,2.21812,30,249208.12,0.0,0.0,0.0,0.0,249208.12,0.0,0.0,0.0
2023-12,ES01,Hardware,C015,Nova ES01,Strategic,1.134235,45,1394790.91,0.0,0.0,0.0,0.0,1394790.91,0.0,0.0,14.703530509816702
2023-12,ES01,Hardware,C016,Meridian ES01,Core,2.18475,45,703379.88,0.0,0.0,0.0,0.0,703379.88,0.0,0.0,14.376883797131073
2023-12,ES01,Hardware,C017,Orion ES01,Strategic,1.2359149999999999,45,2138853.1100000003,0.0,0.0,0.0,0.0,2138853.1100000003,0.0,0.0,13.404655170546048
2023-12,ES01,Hardware,C018,Atlas ES01,Strategic,1.285565,45,1462598.06,0.0,0.0,0.0,0.0,1462598.06,0.0,0.0,14.81475088241263
2023-12,ES01,Hardware,C019,Nimbus ES01,Core,2.209905,45,1015125.22,0.0,0.0,0.0,0.0,1015125.22,0.0,0.0,14.439487967799677
2023-12,ES01,Hardware,C020,Summit ES01,Strategic,1.0,45,1965574.56,0.0,0.0,0.0,0.0,1965574.56,0.0,0.0,11.52998118779071
2023-12,ES01,Hardware,C021,Cobalt ES01,Core,1.9086199999999998,45,742070.7,0.0,0.0,0.0,0.0,742070.7,0.0,0.0,13.754575675875628
2023-12,ES01,Spare Parts,C027,Cobalt ES01,Core,2.25286,45,578306.8599999999,0.0,0.0,0.0,0.0,578306.8599999999,0.0,0.0,11.095584444562872
2023-12,ES01,Spare Parts,C028,Vertex ES01,Growth,3.0423750000000003,45,680588.44,0.0,0.0,0.0,0.0,680588.44,0.0,0.0,14.70452186934001
2023-12,ES01,Spare Parts,C029,Nova ES01,Core,2.341555,45,541269.92,0.0,0.0,0.0,0.0,541269.92,0.0,0.0,14.796395484160657
2023-12,ES01,Spare Parts,C030,Meridian ES01,Growth,2.7239050000000002,45,378946.69,0.0,0.0,0.0,0.0,378946.69,0.0,0.0,14.519578994079616
2023-12,ES01,Spare Parts,C031,Orion ES01,Growth,2.81174,45,405817.42,0.0,0.0,0.0,0.0,405817.42,0.0,0.0,14.743889505778238
2023-12,ES01,Spare Parts,C033,Nimbus ES01,Growth,2.8488800000000003,45,389393.17000000004,0.0,0.0,0.0,0.0,389393.17000000004,0.0,0.0,14.45856947105672
2023-12,ES01,Spare Parts,C032,Atlas ES01,Core,2.0051500000000004,45,488074.65,0.0,0.0,0.0,0.0,488074.65,0.0,0.0,0.0
2023-12,JP01,Hardware,C060,Keystone JP01,Growth,2.7943000000000002,45,1146514.1,0.0,0.0,0.0,0.0,1146514.1,0.0,0.0,15.373641021946439
2023-12,JP01,Hardware,C061,Axiom JP01,Core,1.97168,45,886830.0799999997,0.0,0.0,0.0,0.0,886830.0799999997,0.0,0.0,6.962486094292148
2023-12,JP01,Hardware,C062,Northstar JP01,Growth,2.8876500000000003,45,1227252.4100000001,0.0,0.0,0.0,0.0,1227252.4100000001,0.0,0.0,14.660825640586845
2023-12,JP01,Hardware,C063,Kestrel JP01,Growth,2.933765,45,858117.8300000001,0.0,0.0,0.0,0.0,858117.8300000001,0.0,0.0,15.491400522466709
2023-12,JP01,Hardware,C064,Helix JP01,Growth,3.0409900000000003,45,650128.05,0.0,0.0,0.0,0.0,650128.05,0.0,0.0,13.812830410870596
2023-12,JP01,Hardware,C065,Vector JP01,Growth,3.1325000000000003,45,569578.01,0.0,0.0,0.0,0.0,569578.01,0.0,0.0,14.398780950128323
2023-12,JP01,Hardware,C066,Redwood JP01,Growth,3.086145,45,975697.44,0.0,0.0,0.0,0.0,975697.44,0.0,0.0,14.17821860842435
2023-12,JP01,Software,C053,Atlas JP01,Core,2.188565,30,51940.3,0.0,0.0,0.0,0.0,51940.3,0.0,0.0,0.0
2023-12,JP01,Software,C054,Nimbus JP01,Core,2.16125,30,69446.59,0.0,0.0,0.0,0.0,69446.59,0.0,0.0,0.0
2023-12,JP01,Software,C055,Summit JP01,Strategic,1.29925,30,22360.290000000103,0.0,0.0,0.0,0.0,22360.290000000103,0.0,0.0,0.0
2023-12,JP01,Software,C056,Cobalt JP01,Core,2.1768300000000003,30,100541.70999999999,0.0,0.0,0.0,0.0,100541.70999999999,0.0,0.0,0.0
2023-12,JP01,Software,C057,Vertex JP01,Core,2.26337,30,78814.11,0.0,0.0,0.0,0.0,78814.11,0.0,0.0,0.0
2023-12,JP01,Software,C058,Nova JP01,Core,2.3047950000000004,30,83534.56,0.0,0.0,0.0,0.0,83534.56,0.0,0.0,0.0
2023-12,JP01,Software,C059,Meridian JP01,Growth,3.295,30,46915.25,0.0,0.0,0.0,0.0,46915.25,0.0,0.0,0.0
2023-12,JP01,Spare Parts,C067,Orion JP01,Core,2.41448,45,567726.25,0.0,0.0,0.0,0.0,567726.25,0.0,0.0,14.568724627406255
2023-12,JP01,Spare Parts,C068,Atlas JP01,Core,2.34401,45,853832.93,0.0,0.0,0.0,0.0,853832.93,0.0,0.0,14.593829263530512
2023-12,JP01,Spare Parts,C069,Nimbus JP01,Growth,3.28588,45,557411.05,0.0,0.0,0.0,0.0,557411.05,0.0,0.0,14.756833399696687
2023-12,JP01,Spare Parts,C070,Summit JP01,Core,1.9708350000000001,45,757750.0600000003,0.0,0.0,0.0,0.0,757750.0600000003,0.0,0.0,9.992213923414281
2023-12,JP01,Spare Parts,C071,Cobalt JP01,Growth,2.876375,45,623418.64,0.0,0.0,0.0,0.0,623418.64,0.0,0.0,14.588472843866203
2023-12,JP01,Spare Parts,C073,Nova JP01,Core,2.219815,45,895033.99,0.0,0.0,0.0,0.0,895033.99,0.0,0.0,14.374134104113745
2023-12,JP01,Spare Parts,C072,Vertex JP01,Strategic,1.1821099999999998,45,618912.64,0.0,0.0,0.0,0.0,618912.64,0.0,0.0,0.0
2023-12,US01,Events,C048,Northstar US01,Growth,3.1211550000000003,30,652071.52,0.0,0.0,0.0,0.0,652071.52,0.0,0.0,6.720999254805668
2023-12,US01,Events,C050,Helix US01,Growth,2.8449999999999998,30,971996.05,0.0,0.0,0.0,0.0,971996.05,0.0,0.0,12.691445402478744
2023-12,US01,Events,C052,Redwood US01,Growth,2.88081,30,600208.27,0.0,0.0,0.0,0.0,600208.27,0.0,0.0,8.381141766007321
2023-12,US01,Events,C049,Kestrel US01,Strategic,1.447995,30,964748.48,0.0,0.0,0.0,0.0,964748.48,0.0,0.0,0.0
2023-12,US01,Events,C051,Vector US01,Growth,2.8275900000000003,30,454859.99,0.0,0.0,0.0,0.0,454859.99,0.0,0.0,0.0
2023-12,US01,Hardware,C041,Summit US01,Growth,2.82761,45,1307606.78,0.0,0.0,0.0,0.0,1307606.78,0.0,0.0,14.637762890767513
2023-12,US01,Hardware,C042,Cobalt US01,Growth,2.902705,45,767852.3200000001,0.0,0.0,0.0,0.0,767852.3200000001,0.0,0.0,13.950898266479157
2023-12,US01,Hardware,C043,Vertex US01,Core,2.0013,45,1378687.79,0.0,0.0,0.0,0.0,1378687.79,0.0,0.0,14.180275216624644
2023-12,US01,Hardware,C044,Nova US01,Core,2.11017,45,1696182.62,0.0,0.0,0.0,0.0,1696182.62,0.0,0.0,14.567485310042855
2023-12,US01,Hardware,C045,Meridian US01,Strategic,1.0499999999999998,45,1460210.299999999,0.0,0.0,0.0,0.0,1460210.299999999,0.0,0.0,7.6141942705102
2023-12,US01,Hardware,C046,Orion US01,Core,2.182275,45,2208863.4000000004,0.0,0.0,0.0,0.0,2208863.4000000004,0.0,0.0,14.97659678728888
2023-12,US01,Hardware,C047,Atlas US01,Core,2.2454699999999996,45,2422250.01,0.0,0.0,0.0,0.0,2422250.01,0.0,0.0,14.442660441974775
2023-12,US01,Software,C034,Kestrel US01,Growth,2.9399699999999998,30,82206.48,0.0,0.0,0.0,0.0,82206.48,0.0,0.0,0.0
2023-12,US01,Software,C035,Helix US01,Core,2.18574,30,85522.39,0.0,0.0,0.0,0.0,85522.39,0.0,0.0,0.0
2023-12,US01,Software,C036,Vector US01,Growth,3.016975,30,71903.13,0.0,0.0,0.0,0.0,71903.13,0.0,0.0,0.0
2023-12,US01,Software,C037,Redwood US01,Core,2.305165,30,107327.53,0.0,0.0,0.0,0.0,107327.53,0.0,0.0,0.0
2023-12,US01,Software,C038,Pioneer US01,Strategic,1.2493699999999999,30,92806.18999999989,0.0,0.0,0.0,0.0,92806.18999999989,0.0,0.0,0.0
2023-12,US01,Software,C039,Keystone US01,Strategic,1.335245,30,161386.82,0.0,0.0,0.0,0.0,161386.82,0.0,0.0,0.0
2023-12,US01,Software,C040,Axiom US01,Growth,2.8075,30,57421.86,0.0,0.0,0.0,0.0,57421.86,0.0,0.0,0.0
2024-01,DE01,Hardware,C010,Keystone DE01,Growth,3.8942900000000003,45,659193.8300000001,386367.0799999989,0.0,0.0,0.0,1045560.909999999,386367.0799999989,0.36953091522903175,33.32885800024789
2024-01,DE01,Hardware,C008,Redwood DE01,Core,2.225305,45,926229.1,0.0,0.0,0.0,0.0,926229.1,0.0,0.0,18.625876470519007
2024-01,DE01,Hardware,C012,Northstar DE01,Growth,2.752895,45,819384.26,0.0,0.0,0.0,0.0,819384.26,0.0,0.0,16.398806342704216
2024-01,DE01,Hardware,C013,Kestrel DE01,Core,1.8694799999999998,45,1472656.8900000001,0.0,0.0,0.0,0.0,1472656.8900000001,0.0,0.0,17.475406847823187
2024-01,DE01,Hardware,C014,Helix DE01,Core,2.0470550000000003,45,1092023.07,0.0,0.0,0.0,0.0,1092023.07,0.0,0.0,18.005739109522658
2024-01,DE01,Hardware,C009,Pioneer DE01,Strategic,1.306745,45,679721.56,0.0,0.0,0.0,0.0,679721.56,0.0,0.0,0.0
2024-01,DE01,Hardware,C011,Axiom DE01,Strategic,1.0,45,1249581.36,0.0,0.0,0.0,0.0,1249581.36,0.0,0.0,0.0
2024-01,DE01,Software,C001,Meridian DE01,Growth,3.922925,30,115306.28,0.0,0.0,0.0,0.0,115306.28,0.0,0.0,14.534512777621478
2024-01,DE01,Software,C002,Orion DE01,Core,1.8911449999999999,30,74639.93000000001,0.0,0.0,0.0,0.0,74639.93000000001,0.0,0.0,0.0
2024-01,DE01,Software,C003,Atlas DE01,Growth,2.7558400000000005,30,47279.2,0.0,0.0,0.0,0.0,47279.2,0.0,0.0,0.0
2024-01,DE01,Software,C004,Nimbus DE01,Strategic,1.0,30,56643.70000000014,0.0,0.0,0.0,0.0,56643.70000000014,0.0,0.0,0.0
2024-01,DE01,Software,C005,Summit DE01,Core,2.047655,30,83709.01,0.0,0.0,0.0,0.0,83709.01,0.0,0.0,0.0
2024-01,DE01,Software,C006,Cobalt DE01,Core,2.081205,30,90165.36,0.0,0.0,0.0,0.0,90165.36,0.0,0.0,0.0
2024-01,DE01,Software,C007,Vertex DE01,Core,2.185245,30,65432.99,0.0,0.0,0.0,0.0,65432.99,0.0,0.0,0.0
2024-01,ES01,Events,C023,Redwood ES01,Growth,2.795945,30,254400.1400000002,0.0,0.0,0.0,0.0,254400.1400000002,0.0,0.0,30.0
2024-01,ES01,Events,C022,Vector ES01,Strategic,1.0,30,1104874.34,0.0,0.0,0.0,0.0,1104874.34,0.0,0.0,0.0
2024-01,ES01,Events,C024,Pioneer ES01,Strategic,1.02279,30,857214.8200000001,0.0,0.0,0.0,0.0,857214.8200000001,0.0,0.0,0.0
2024-01,ES01,Events,C025,Keystone ES01,Core,2.0810400000000002,30,422331.25,0.0,0.0,0.0,0.0,422331.25,0.0,0.0,0.0
2024-01,ES01,Events,C026,Axiom ES01,Core,2.21812,30,237205.41,0.0,0.0,0.0,0.0,237205.41,0.0,0.0,0.0
2024-01,ES01,Hardware,C016,Meridian ES01,Core,2.18475,45,532985.98,0.0,0.0,0.0,0.0,532985.98,0.0,0.0,20.617776099851636
2024-01,ES01,Hardware,C017,Orion ES01,Strategic,1.2359149999999999,45,1629146.2799999998,0.0,0.0,0.0,0.0,1629146.2799999998,0.0,0.0,16.985268689316218
2024-01,ES01,Hardware,C018,Atlas ES01,Strategic,1.285565,45,1290855.03,0.0,0.0,0.0,0.0,1290855.03,0.0,0.0,17.20558496797274
2024-01,ES01,Hardware,C019,Nimbus ES01,Core,2.209905,45,957160.16,0.0,0.0,0.0,0.0,957160.16,0.0,0.0,16.502847548523125
2024-01,ES01,Hardware,C021,Cobalt ES01,Core,1.9086199999999998,45,688648.4,0.0,0.0,0.0,0.0,688648.4,0.0,0.0,17.50567256091788
2024-01,ES01,Hardware,C015,Nova ES01,Strategic,1.134235,45,444139.77,0.0,0.0,0.0,0.0,444139.77,0.0,0.0,0.0
2024-01,ES01,Hardware,C020,Summit ES01,Strategic,1.0,45,963308.48,0.0,0.0,0.0,0.0,963308.48,0.0,0.0,0.0
2024-01,ES01,Spare Parts,C028,Vertex ES01,Growth,3.0423750000000003,45,608579.01,0.0,0.0,0.0,0.0,608579.01,0.0,0.0,17.10529845582417
2024-01,ES01,Spare Parts,C029,Nova ES01,Core,2.341555,45,290002.2099999995,0.0,0.0,0.0,0.0,290002.2099999995,0.0,0.0,8.541656975648529
2024-01,ES01,Spare Parts,C030,Meridian ES01,Growth,2.7239050000000002,45,343181.48,0.0,0.0,0.0,0.0,343181.48,0.0,0.0,17.093737983762992
2024-01,ES01,Spare Parts,C031,Orion ES01,Growth,2.81174,45,360822.0,0.0,0.0,0.0,0.0,360822.0,0.0,0.0,17.158586228112476
2024-01,ES01,Spare Parts,C033,Nimbus ES01,Growth,2.8488800000000003,45,351310.28,0.0,0.0,0.0,0.0,351310.28,0.0,0.0,17.226159450842143
2024-01,ES01,Spare Parts,C027,Cobalt ES01,Core,2.25286,45,270234.23,0.0,0.0,0.0,0.0,270234.23,0.0,0.0,0.0
2024-01,ES01,Spare Parts,C032,Atlas ES01,Core,2.0051500000000004,45,358887.59,0.0,0.0,0.0,0.0,358887.59,0.0,0.0,0.0
2024-01,JP01,Hardware,C062,Northstar JP01,Growth,2.8876500000000003,45,395110.90999999957,0.0,0.0,0.0,0.0,395110.90999999957,0.0,0.0,3.606905716675826
2024-01,JP01,Hardware,C063,Kestrel JP01,Growth,2.933765,45,666044.52,0.0,0.0,0.0,0.0,666044.52,0.0,0.0,18.692576135901547
2024-01,JP01,Hardware,C064,Helix JP01,Growth,3.0409900000000003,45,407294.98000000004,0.0,0.0,0.0,0.0,407294.98000000004,0.0,0.0,25.838111238198913
2024-01,JP01,Hardware,C065,Vector JP01,Growth,3.1325000000000003,45,378912.81000000006,0.0,0.0,0.0,0.0,378912.81000000006,0.0,0.0,23.45159906311956
2024-01,JP01,Hardware,C066,Redwood JP01,Growth,3.086145,45,873414.46,0.0,0.0,0.0,0.0,873414.46,0.0,0.0,17.674623339760142
2024-01,JP01,Hardware,C060,Keystone JP01,Growth,2.7943000000000002,45,287333.9,0.0,0.0,0.0,0.0,287333.9,0.0,0.0,0.0
2024-01,JP01,Hardware,C061,Axiom JP01,Core,1.97168,45,564859.41,0.0,0.0,0.0,0.0,564859.41,0.0,0.0,0.0
2024-01,JP01,Software,C053,Atlas JP01,Core,2.188565,30,49352.4,0.0,0.0,0.0,0.0,49352.4,0.0,0.0,0.0
2024-01,JP01,Software,C054,Nimbus JP01,Core,2.16125,30,67793.92,0.0,0.0,0.0,0.0,67793.92,0.0,0.0,0.0
2024-01,JP01,Software,C055,Summit JP01,Strategic,1.29925,30,7649.7000000001135,0.0,0.0,0.0,0.0,7649.7000000001135,0.0,0.0,0.0
2024-01,JP01,Software,C056,Cobalt JP01,Core,2.1768300000000003,30,103994.58,0.0,0.0,0.0,0.0,103994.58,0.0,0.0,0.0
2024-01,JP01,Software,C057,Vertex JP01,Core,2.26337,30,76206.69,0.0,0.0,0.0,0.0,76206.69,0.0,0.0,0.0
2024-01,JP01,Software,C058,Nova JP01,Core,2.3047950000000004,30,78239.34,0.0,0.0,0.0,0.0,78239.34,0.0,0.0,0.0
2024-01,JP01,Software,C059,Meridian JP01,Growth,3.295,30,44930.67,0.0,0.0,0.0,0.0,44930.67,0.0,0.0,0.0
2024-01,JP01,Spare Parts,C067,Orion JP01,Core,2.41448,45,503813.24,0.0,0.0,0.0,0.0,503813.24,0.0,0.0,17.388864373631783
2024-01,JP01,Spare Parts,C068,Atlas JP01,Core,2.34401,45,766147.5700000001,0.0,0.0,0.0,0.0,766147.5700000001,0.0,0.0,17.169402364612342
2024-01,JP01,Spare Parts,C069,Nimbus JP01,Growth,3.28588,45,500928.29000000004,0.0,0.0,0.0,0.0,500928.29000000004,0.0,0.0,16.96192782404044
2024-01,JP01,Spare Parts,C071,Cobalt JP01,Growth,2.876375,45,560854.4299999999,0.0,0.0,0.0,0.0,560854.4299999999,0.0,0.0,17.13070769539968
2024-01,JP01,Spare Parts,C073,Nova JP01,Core,2.219815,45,437121.73000000074,0.0,0.0,0.0,0.0,437121.73000000074,0.0,0.0,6.913482658480552
2024-01,JP01,Spare Parts,C070,Summit JP01,Core,1.9708350000000001,45,370221.15,0.0,0.0,0.0,0.0,370221.15,0.0,0.0,0.0
2024-01,JP01,Spare Parts,C072,Vertex JP01,Strategic,1.1821099999999998,45,447714.62,0.0,0.0,0.0,0.0,447714.62,0.0,0.0,0.0
2024-01,US01,Events,C048,Northstar US01,Growth,3.1211550000000003,30,768787.77,0.0,0.0,0.0,0.0,768787.77,0.0,0.0,19.744816440043003
2024-01,US01,Events,C052,Redwood US01,Growth,2.88081,30,511365.3499999999,0.0,0.0,0.0,0.0,511365.3499999999,0.0,0.0,16.616839408458155
2024-01,US01,Events,C049,Kestrel US01,Strategic,1.447995,30,2133346.35,0.0,0.0,0.0,0.0,2133346.35,0.0,0.0,0.0
2024-01,US01,Events,C050,Helix US01,Growth,2.8449999999999998,30,787661.3099999999,0.0,0.0,0.0,0.0,787661.3099999999,0.0,0.0,0.0
2024-01,US01,Events,C051,Vector US01,Growth,2.8275900000000003,30,141258.37,0.0,0.0,0.0,0.0,141258.37,0.0,0.0,0.0
2024-01,US01,Hardware,C041,Summit US01,Growth,2.82761,45,1256160.1400000001,0.0,0.0,0.0,0.0,1256160.1400000001,0.0,0.0,15.991404885685993
2024-01,US01,Hardware,C042,Cobalt US01,Growth,2.902705,45,717198.46,0.0,0.0,0.0,0.0,717198.46,0.0,0.0,17.182608005042287
2024-01,US01,Hardware,C044,Nova US01,Core,2.11017,45,1073043.919999999,0.0,0.0,0.0,0.0,1073043.919999999,0.0,0.0,11.93905669769787
2024-01,US01,Hardware,C046,Orion US01,Core,2.182275,45,1966380.19,0.0,0.0,0.0,0.0,1966380.19,0.0,0.0,16.876006821447895
