month,receipt_month,service_month,entity,division,customer,product,product_family,quality_tier,original_advance,contract_liability,months_to_service
2023-09,2023-09,2023-10,JP01,Software,C056,SW-PLT-WF-E,Platform,Essential,1550.06,1550.06,1
2023-09,2023-09,2023-10,JP01,Software,C056,SW-PLT-WF-P,Platform,Professional,2342.11,2342.11,1
2023-09,2023-09,2023-10,JP01,Software,C056,SW-PLT-WF-X,Platform,Premium,3025.16,3025.16,1
2023-09,2023-09,2023-10,JP01,Software,C056,SW-SEC-CMP-E,Security,Essential,1522.63,1522.63,1
2023-09,2023-09,2023-10,JP01,Software,C056,SW-SEC-CMP-P,Security,Professional,2045.04,2045.04,1
2023-09,2023-09,2023-10,JP01,Software,C056,SW-SEC-CMP-X,Security,Premium,1981.09,1981.09,1
2023-09,2023-09,2023-10,JP01,Software,C056,SW-SEC-IAM-E,Security,Essential,1251.65,1251.65,1
2023-09,2023-09,2023-10,JP01,Software,C056,SW-SEC-IAM-P,Security,Professional,1681.09,1681.09,1
2023-09,2023-09,2023-10,JP01,Software,C056,SW-SEC-IAM-X,Security,Premium,1628.52,1628.52,1
2023-09,2023-09,2023-10,JP01,Software,C056,SW-SEC-KMS-E,Security,Essential,1432.3,1432.3,1
2023-09,2023-09,2023-10,JP01,Software,C056,SW-SEC-PAM-E,Security,Essential,1341.98,1341.98,1
2023-09,2023-09,2023-10,JP01,Software,C056,SW-SEC-PAM-P,Security,Professional,1802.41,1802.41,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-ANL-BI-E,Analytics,Essential,1039.51,1039.51,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-ANL-BI-P,Analytics,Professional,1396.16,1396.16,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-ANL-FIN-E,Analytics,Essential,1114.52,1114.52,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-ANL-OPS-E,Analytics,Essential,843.04,843.04,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-ANL-OPS-X,Analytics,Premium,1645.31,1645.31,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-ANL-PRD-E,Analytics,Essential,793.02,793.02,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-AUT-INT-E,Automation,Essential,811.01,811.01,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-AUT-INT-P,Automation,Professional,1633.9,1633.9,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-AUT-INT-X,Automation,Premium,1582.8,1582.8,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-AUT-MON-P,Automation,Professional,1736.94,1736.94,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-AUT-RPA-E,Automation,Essential,1139.79,1139.79,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-AUT-RPA-P,Automation,Professional,1530.86,1530.86,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-AUT-RPA-X,Automation,Premium,1482.98,1482.98,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-PLT-API-E,Platform,Essential,1319.03,1319.03,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-PLT-CORE-E,Platform,Essential,1445.73,1445.73,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-PLT-CORE-X,Platform,Premium,1410.77,1410.77,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-PLT-EDGE-E,Platform,Essential,1240.79,1240.79,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-PLT-EDGE-P,Platform,Professional,2499.76,2499.76,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-SEC-CMP-E,Security,Essential,1015.09,1015.09,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-SEC-IAM-X,Security,Premium,1628.52,1628.52,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-SEC-KMS-P,Security,Professional,1923.72,1923.72,1
2023-09,2023-09,2023-10,JP01,Software,C057,SW-SEC-PAM-X,Security,Premium,1746.04,1746.04,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-ANL-BI-E,Analytics,Essential,1039.51,1039.51,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-ANL-BI-P,Analytics,Professional,1396.16,1396.16,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-ANL-OPS-E,Analytics,Essential,1264.55,1264.55,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-ANL-OPS-P,Analytics,Professional,1698.42,1698.42,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-ANL-PRD-E,Analytics,Essential,1189.54,1189.54,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-AUT-INT-P,Automation,Professional,1633.9,1633.9,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-AUT-MON-X,Automation,Premium,1682.62,1682.62,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-AUT-RPA-E,Automation,Essential,1139.79,1139.79,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-PLT-API-E,Platform,Essential,1319.03,1319.03,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-PLT-API-P,Platform,Professional,1771.6,1771.6,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-PLT-EDGE-X,Platform,Premium,1614.39,1614.39,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-PLT-WF-E,Platform,Essential,1162.54,1162.54,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-PLT-WF-P,Platform,Professional,2342.11,2342.11,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-PLT-WF-X,Platform,Premium,1512.58,1512.58,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-SEC-IAM-E,Security,Essential,1251.65,1251.65,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-SEC-IAM-X,Security,Premium,1628.52,1628.52,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-SEC-KMS-E,Security,Essential,1432.3,1432.3,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-SEC-KMS-P,Security,Professional,1923.72,1923.72,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-SEC-KMS-X,Security,Premium,1863.57,1863.57,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-SEC-PAM-E,Security,Essential,894.65,894.65,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-SEC-PAM-P,Security,Professional,1802.41,1802.41,1
2023-09,2023-09,2023-10,JP01,Software,C058,SW-SEC-PAM-X,Security,Premium,1746.04,1746.04,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-ANL-FIN-E,Analytics,Essential,320.96,320.96,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-ANL-FIN-P,Analytics,Professional,683.66,683.66,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-ANL-OPS-X,Analytics,Premium,1536.49,1536.49,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-ANL-PRD-E,Analytics,Essential,342.56,342.56,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-ANL-PRD-P,Analytics,Professional,729.67,729.67,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-AUT-INT-E,Automation,Essential,348.99,348.99,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-AUT-MON-E,Automation,Essential,371.0,371.0,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-AUT-MON-P,Automation,Professional,791.44,791.44,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-AUT-ORC-P,Automation,Professional,650.59,650.59,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-AUT-ORC-X,Automation,Premium,1289.46,1289.46,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-AUT-RPA-E,Automation,Essential,653.96,653.96,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-AUT-RPA-X,Automation,Premium,1382.51,1382.51,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-PLT-API-E,Platform,Essential,385.06,385.06,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-PLT-API-P,Platform,Professional,815.77,815.77,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-PLT-CORE-E,Platform,Essential,633.06,633.06,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-PLT-CORE-X,Platform,Premium,1325.58,1325.58,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-PLT-EDGE-E,Platform,Essential,362.22,362.22,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-PLT-EDGE-P,Platform,Professional,767.38,767.38,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-PLT-EDGE-X,Platform,Premium,1516.9,1516.9,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-PLT-WF-P,Platform,Professional,718.99,718.99,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-SEC-IAM-P,Security,Professional,772.63,772.63,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-SEC-IAM-X,Security,Premium,1528.0,1528.0,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-SEC-KMS-E,Security,Essential,416.81,416.81,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-SEC-KMS-P,Security,Professional,884.13,884.13,1
2023-09,2023-09,2023-10,JP01,Software,C059,SW-SEC-PAM-E,Security,Essential,390.52,390.52,1
2023-09,2023-09,2023-10,US01,Events,C048,EV-TRN-OPR-E,Training & Enablement,Essential,16702.1,16702.1,1
2023-09,2023-09,2023-10,US01,Events,C049,EV-MNG-CERT-X,Managed Programs,Premium,89139.05,89139.05,1
2023-09,2023-09,2023-10,US01,Events,C049,EV-TRN-CRT-E,Training & Enablement,Essential,28140.2,28140.2,1
2023-09,2023-09,2023-10,US01,Events,C049,EV-TRN-EXE-X,Training & Enablement,Premium,60581.92,60581.92,1
2023-09,2023-09,2023-10,US01,Events,C050,EV-DEP-LCH-E,Deployment & Integration,Essential,39380.27,39380.27,1
2023-09,2023-09,2023-10,US01,Events,C050,EV-TRN-OPR-E,Training & Enablement,Essential,16702.1,16702.1,1
2023-09,2023-09,2023-10,US01,Events,C051,EV-MNG-PRT-E,Managed Programs,Essential,26422.89,26422.89,1
2023-09,2023-09,2023-10,US01,Events,C051,EV-MNG-RDS-E,Managed Programs,Essential,30236.51,30236.51,1
2023-09,2023-09,2023-10,US01,Events,C052,EV-DEP-LCH-E,Deployment & Integration,Essential,39380.27,39380.27,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-ANL-BI-E,Analytics,Essential,598.72,598.72,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-ANL-BI-P,Analytics,Professional,1275.28,1275.28,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-ANL-FIN-E,Analytics,Essential,641.92,641.92,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-ANL-FIN-P,Analytics,Professional,1367.31,1367.31,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-ANL-FIN-X,Analytics,Premium,1354.2,1354.2,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-ANL-OPS-E,Analytics,Essential,728.34,728.34,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-ANL-OPS-P,Analytics,Professional,1551.37,1551.37,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-ANL-OPS-X,Analytics,Premium,1536.49,1536.49,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-ANL-PRD-E,Analytics,Essential,685.13,685.13,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-ANL-PRD-X,Analytics,Premium,1445.35,1445.35,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-AUT-INT-X,Automation,Premium,1475.57,1475.57,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-AUT-MON-E,Automation,Essential,741.99,741.99,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-AUT-MON-X,Automation,Premium,1568.62,1568.62,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-AUT-ORC-E,Automation,Essential,609.94,609.94,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-AUT-ORC-P,Automation,Professional,1301.18,1301.18,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-AUT-RPA-E,Automation,Essential,653.96,653.96,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-AUT-RPA-P,Automation,Professional,1395.09,1395.09,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-PLT-API-E,Platform,Essential,770.12,770.12,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-PLT-CORE-X,Platform,Premium,1325.58,1325.58,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-PLT-EDGE-E,Platform,Essential,724.43,724.43,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-PLT-WF-P,Platform,Professional,1437.98,1437.98,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-SEC-CMP-E,Security,Essential,886.19,886.19,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-SEC-CMP-P,Security,Professional,939.89,939.89,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-SEC-IAM-E,Security,Essential,728.48,728.48,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-SEC-IAM-P,Security,Professional,1545.25,1545.25,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-SEC-KMS-P,Security,Professional,884.13,884.13,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-SEC-PAM-E,Security,Essential,781.04,781.04,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-SEC-PAM-P,Security,Professional,828.38,828.38,1
2023-09,2023-09,2023-10,US01,Software,C034,SW-SEC-PAM-X,Security,Premium,1638.26,1638.26,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-ANL-BI-P,Analytics,Professional,2094.24,2094.24,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-ANL-BI-X,Analytics,Premium,1352.5,1352.5,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-ANL-OPS-E,Analytics,Essential,1264.55,1264.55,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-ANL-PRD-P,Analytics,Professional,1597.67,1597.67,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-AUT-INT-P,Automation,Professional,1633.9,1633.9,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-AUT-MON-E,Automation,Essential,1293.23,1293.23,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-AUT-MON-P,Automation,Professional,1736.94,1736.94,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-AUT-MON-X,Automation,Premium,1682.62,1682.62,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-AUT-RPA-E,Automation,Essential,1139.79,1139.79,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-PLT-CORE-E,Platform,Essential,1445.73,1445.73,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-PLT-EDGE-E,Platform,Essential,1240.79,1240.79,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-PLT-EDGE-P,Platform,Professional,2499.76,2499.76,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-SEC-CMP-E,Security,Essential,1522.63,1522.63,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-SEC-CMP-P,Security,Professional,2045.04,2045.04,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-SEC-IAM-E,Security,Essential,1251.65,1251.65,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-SEC-IAM-X,Security,Premium,1628.52,1628.52,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-SEC-KMS-E,Security,Essential,1432.3,1432.3,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-SEC-KMS-X,Security,Premium,1863.57,1863.57,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-SEC-PAM-E,Security,Essential,1341.98,1341.98,1
2023-09,2023-09,2023-10,US01,Software,C035,SW-SEC-PAM-P,Security,Professional,1802.41,1802.41,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-ANL-BI-E,Analytics,Essential,898.08,898.08,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-ANL-FIN-E,Analytics,Essential,962.88,962.88,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-ANL-FIN-X,Analytics,Premium,1354.2,1354.2,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-ANL-OPS-E,Analytics,Essential,728.34,728.34,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-ANL-PRD-P,Analytics,Professional,1459.34,1459.34,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-AUT-INT-P,Automation,Professional,1488.98,1488.98,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-AUT-MON-E,Automation,Essential,741.99,741.99,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-AUT-MON-P,Automation,Professional,1582.88,1582.88,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-AUT-ORC-E,Automation,Essential,609.94,609.94,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-AUT-ORC-P,Automation,Professional,1301.18,1301.18,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-AUT-RPA-E,Automation,Essential,653.96,653.96,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-PLT-API-E,Platform,Essential,770.12,770.12,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-PLT-API-P,Platform,Professional,1631.55,1631.55,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-PLT-CORE-P,Platform,Professional,1341.19,1341.19,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-PLT-EDGE-E,Platform,Essential,1086.65,1086.65,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-PLT-EDGE-X,Platform,Premium,1516.9,1516.9,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-PLT-WF-E,Platform,Essential,1018.13,1018.13,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-SEC-CMP-E,Security,Essential,886.19,886.19,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-SEC-IAM-P,Security,Professional,1545.25,1545.25,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-SEC-KMS-E,Security,Essential,833.61,833.61,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-SEC-KMS-X,Security,Premium,1748.54,1748.54,1
2023-09,2023-09,2023-10,US01,Software,C036,SW-SEC-PAM-E,Security,Essential,781.04,781.04,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-ANL-BI-E,Analytics,Essential,1386.01,1386.01,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-ANL-BI-P,Analytics,Professional,2094.24,2094.24,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-ANL-FIN-E,Analytics,Essential,1114.52,1114.52,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-ANL-OPS-P,Analytics,Professional,1698.42,1698.42,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-ANL-OPS-X,Analytics,Premium,1645.31,1645.31,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-ANL-PRD-E,Analytics,Essential,1189.54,1189.54,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-AUT-INT-E,Automation,Essential,1216.51,1216.51,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-AUT-INT-P,Automation,Professional,1633.9,1633.9,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-AUT-MON-E,Automation,Essential,862.15,862.15,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-AUT-MON-P,Automation,Professional,1736.94,1736.94,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-AUT-MON-X,Automation,Premium,1682.62,1682.62,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-AUT-ORC-E,Automation,Essential,1063.07,1063.07,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-AUT-ORC-P,Automation,Professional,2141.73,2141.73,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-AUT-RPA-E,Automation,Essential,1139.79,1139.79,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-AUT-RPA-P,Automation,Professional,1530.86,1530.86,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-AUT-RPA-X,Automation,Premium,1482.98,1482.98,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-PLT-API-E,Platform,Essential,1319.03,1319.03,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-PLT-API-P,Platform,Professional,1771.6,1771.6,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-PLT-API-X,Platform,Premium,1716.19,1716.19,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-PLT-CORE-X,Platform,Premium,2821.55,2821.55,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-PLT-EDGE-E,Platform,Essential,1654.38,1654.38,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-PLT-WF-E,Platform,Essential,1550.06,1550.06,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-PLT-WF-P,Platform,Professional,2342.11,2342.11,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-SEC-CMP-P,Security,Professional,2045.04,2045.04,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-SEC-IAM-E,Security,Essential,1251.65,1251.65,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-SEC-KMS-E,Security,Essential,1432.3,1432.3,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-SEC-PAM-E,Security,Essential,1341.98,1341.98,1
2023-09,2023-09,2023-10,US01,Software,C037,SW-SEC-PAM-X,Security,Premium,1746.04,1746.04,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-ANL-FIN-E,Analytics,Essential,2835.57,2835.57,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-ANL-FIN-X,Analytics,Premium,4925.75,4925.75,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-ANL-OPS-E,Analytics,Essential,2681.08,2681.08,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-ANL-OPS-P,Analytics,Professional,3985.04,3985.04,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-ANL-PRD-X,Analytics,Premium,3504.85,3504.85,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-AUT-INT-E,Automation,Essential,2592.68,2592.68,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-AUT-INT-P,Automation,Professional,3847.45,3847.45,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-AUT-INT-X,Automation,Premium,5391.83,5391.83,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-AUT-MON-E,Automation,Essential,2204.94,2204.94,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-AUT-MON-P,Automation,Professional,3067.56,3067.56,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-AUT-ORC-P,Automation,Professional,5043.28,5043.28,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-AUT-RPA-E,Automation,Essential,2429.17,2429.17,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-PLT-API-E,Platform,Essential,3293.49,3293.49,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-PLT-API-X,Platform,Premium,5770.39,5770.39,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-PLT-CORE-E,Platform,Essential,3609.82,3609.82,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-PLT-CORE-P,Platform,Professional,4216.4,4216.4,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-PLT-CORE-X,Platform,Premium,4743.47,4743.47,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-PLT-EDGE-E,Platform,Essential,3614.46,3614.46,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-PLT-EDGE-P,Platform,Professional,4824.95,4824.95,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-PLT-WF-E,Platform,Essential,3386.54,3386.54,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-PLT-WF-P,Platform,Professional,5424.81,5424.81,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-PLT-WF-X,Platform,Premium,5085.78,5085.78,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-SEC-CMP-E,Security,Essential,2545.77,2545.77,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-SEC-CMP-P,Security,Professional,4751.1,4751.1,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-SEC-IAM-E,Security,Essential,3139.07,3139.07,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-SEC-IAM-P,Security,Professional,3905.57,3905.57,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-SEC-IAM-X,Security,Premium,5488.71,5488.71,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-SEC-KMS-E,Security,Essential,2993.42,2993.42,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-SEC-KMS-P,Security,Professional,4469.25,4469.25,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-SEC-KMS-X,Security,Premium,4187.27,4187.27,1
2023-09,2023-09,2023-10,US01,Software,C038,SW-SEC-PAM-P,Security,Professional,4187.43,4187.43,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-ANL-FIN-X,Analytics,Premium,3283.84,3283.84,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-ANL-OPS-E,Analytics,Essential,2681.08,2681.08,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-ANL-OPS-P,Analytics,Professional,2988.78,2988.78,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-ANL-PRD-P,Analytics,Professional,3748.65,3748.65,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-ANL-PRD-X,Analytics,Premium,5257.28,5257.28,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-AUT-INT-E,Automation,Essential,2592.68,2592.68,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-AUT-ORC-P,Automation,Professional,3362.19,3362.19,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-AUT-RPA-P,Automation,Professional,3604.82,3604.82,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-PLT-API-E,Platform,Essential,3842.4,3842.4,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-PLT-API-P,Platform,Professional,4103.39,4103.39,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-PLT-API-X,Platform,Premium,3846.93,3846.93,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-PLT-CORE-E,Platform,Essential,3158.59,3158.59,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-PLT-CORE-X,Platform,Premium,4743.47,4743.47,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-PLT-WF-E,Platform,Essential,3386.54,3386.54,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-PLT-WF-P,Platform,Professional,4520.68,4520.68,1
2023-09,2023-09,2023-10,US01,Software,C039,SW-SEC-CMP-P,Security,Professional,3563.33,3563.33,1
